stf	 ctyf	countyNm	 stateAb	 totPop	 hHolds	 land	 lat	 lon
48	48500	Wichita            	TX	122378	51413	1625734	33990204	-98707740
48	48700	Wilbarger          	TX	15121	6812	2515223	34084244	-99241684
48	48900	Willacy            	TX	17705	6072	1545495	26493711	-97598146
48	49100	Williamson         	TX	139551	54466	2912130	30644320	-97598344
48	49300	Wilson             	TX	22650	8516	2090603	29174034	-98085622
48	49500	Winkler            	TX	8626	3708	2178451	31859680	-103047453
48	49700	Wise               	TX	34679	14219	2343085	33215455	-97652699
48	49900	Wood               	TX	29380	14541	1684260	32781919	-95381557
48	50100	Yoakum             	TX	8786	3372	2071433	33175036	-102824205
48	50300	Young              	TX	18126	8523	2388988	33177251	-98698171
48	50500	Zapata             	TX	9279	4225	2581820	26999964	-99183083
48	50700	Zavala             	TX	12162	4180	3363319	28864352	-99759662
49	100	Beaver             	UT	4765	2200	6708405	38340778	-113228751
49	300	Box Elder          	UT	36485	11890	14824344	41514922	-113097137
49	500	Cache              	UT	70183	22053	3016375	41690981	-111748944
49	700	Carbon             	UT	20228	8713	3829495	39643915	-110582783
49	900	Daggett            	UT	690	825	1808832	40889907	-109505044
49	1100	Davis              	UT	187941	55777	788635	41014827	-112123475
49	1300	Duchesne           	UT	12645	5860	8387432	40281647	-110435306
49	1500	Emery              	UT	10332	3928	11531044	38990178	-110690249
49	1700	Garfield           	UT	3980	2488	13402022	37873550	-111438826
49	1900	Grand              	UT	6620	2992	9535814	38993569	-109559034
49	2100	Iron               	UT	20789	8499	8543139	37856501	-113276939
49	2300	Juab               	UT	5817	2311	8785021	39711399	-112795948
49	2500	Kane               	UT	5169	3237	10339737	37292567	-111893833
49	2700	Millard            	UT	11333	4125	17067125	39046589	-113104745
49	2900	Morgan             	UT	5528	1681	1577641	41081323	-111579140
49	3100	Piute              	UT	1277	704	1962854	38335937	-112129709
49	3300	Rich               	UT	1725	1859	2664088	41619014	-111238688
49	3500	Salt Lake          	UT	725956	257339	1909916	40670711	-111925494
49	3700	San Juan           	UT	12621	4650	20255674	37631161	-109805024
49	3900	Sanpete            	UT	16259	6570	4113335	39373352	-111575157
49	4100	Sevier             	UT	15431	6059	4947873	38746559	-111797045
49	4300	Summit             	UT	15518	11256	4846280	40883639	-110965855
49	4500	Tooele             	UT	26601	9510	17989917	40445422	-113182152
49	4700	Uintah             	UT	22211	8142	11596212	40125578	-109518320
49	4900	Utah               	UT	263590	72820	5175889	40117393	-111669709
49	5100	Wasatch            	UT	10089	4465	3058595	40332732	-111158793
49	5300	Washington         	UT	48560	19523	6286446	37278485	-113516741
49	5500	Wayne              	UT	2177	1061	6372598	38364135	-110897030
49	5700	Weber              	UT	158330	57851	1490760	41295677	-111917425
50	100	Addison            	VT	32953	14022	1994401	44030571	-73142548
50	300	Bennington         	VT	35845	18501	1751665	43029341	-73108405
50	500	Caledonia          	VT	27846	13449	1685987	44459934	-72098806
50	700	Chittenden         	VT	131761	52095	1395901	44466717	-73078302
50	900	Essex              	VT	6405	4403	1723091	44731851	-71720604
50	1100	Franklin           	VT	39980	17250	1650038	44856057	-72923341
50	1300	Grand Isle         	VT	5318	4135	214006	44796902	-73290981
50	1500	Lamoille           	VT	19735	9872	1192940	44607105	-72646320
50	1700	Orange             	VT	26149	12336	1783826	44008230	-72381605
50	1900	Orleans            	VT	24053	12997	1804912	44829184	-72250933
50	2100	Rutland            	VT	62142	31181	2414353	43574204	-73035050
50	2300	Washington         	VT	54928	25328	1785983	44269630	-72621309
50	2500	Windham            	VT	41588	25796	2042939	42986237	-72717598
50	2700	Windsor            	VT	54055	29849	2515718	43570621	-72570174
51	100	Accomack           	VA	21703	15840	1177446	37762281	-75763999
51	100	Accomack           	VA	10000	15840	1177446	37762281	-75763999
51	300	Albemarle          	VA	68040	25958	1871928	38025947	-78556228
51	500	Alleghany          	VA	13176	5481	1154846	37784462	-80013426
51	700	Amelia             	VA	8787	3439	924193	37337386	-77977328
51	900	Amherst            	VA	28578	10598	1230914	37611246	-79142385
51	1100	Appomattox         	VA	12298	4913	864295	37369929	-78810027
51	1300	Arlington          	VA	170936	84847	67030	38878726	-77101909
51	1500	Augusta            	VA	54677	21202	2516724	38171554	-79133094
51	1700	Bath               	VA	4799	2596	1377569	38058846	-79736146
51	1900	Bedford            	VA	45656	19641	1955045	37311688	-79528785
51	2100	Bland              	VA	6514	2706	928963	37132211	-81126687
51	2300	Botetourt          	VA	24992	9785	1405590	37551711	-79804515
51	2500	Brunswick          	VA	15987	6456	1466363	36764459	-77858651
51	2700	Buchanan           	VA	31333	12222	1305091	37266622	-82035524
51	2900	Buckingham         	VA	12873	5013	1504511	37568550	-78525376
51	3100	Campbell           	VA	47572	19008	1306658	37211710	-79091261
51	3300	Caroline           	VA	19217	7292	1379489	38025805	-77348448
51	3500	Carroll            	VA	26594	12209	1234221	36734719	-80734321
51	3600	Charles City       	VA	6282	2314	472605	37351613	-77061381
51	3700	Charlotte          	VA	11688	4947	1230328	37008090	-78661932
51	4100	Chesterfield       	VA	209274	77329	1102584	37378206	-77588420
51	4300	Clarke             	VA	12101	4531	457478	39116395	-77996976
51	4500	Craig              	VA	4372	1993	854882	37486962	-80215803
51	4700	Culpeper           	VA	27791	10471	987226	38486067	-77956946
51	4900	Cumberland         	VA	7825	3170	773168	37514670	-78239480
51	5100	Dickenson          	VA	17620	7112	861582	37116635	-82351260
51	5300	Dinwiddie          	VA	20960	8023	1304735	37076433	-77630071
51	5700	Essex              	VA	8689	4073	667653	37944415	-76951431
51	5900	Fairfax            	VA	818584	307966	1024541	38833867	-77276396
51	6100	Fauquier           	VA	48741	17716	1684299	38740657	-77808543
51	6300	Floyd              	VA	12005	5505	988024	36936010	-80363170
51	6500	Fluvanna           	VA	12429	5035	744443	37844377	-78278911
51	6700	Franklin           	VA	39549	17526	1792585	36993220	-79880814
51	6900	Frederick          	VA	45723	17864	1073768	39205592	-78262947
51	7100	Giles              	VA	16366	7098	926960	37319108	-80697854
51	7300	Gloucester         	VA	30131	12451	560964	37403209	-76522841
51	7500	Goochland          	VA	14163	5203	736738	37717585	-77925906
51	7700	Grayson            	VA	16278	7529	1146498	36652520	-81228499
51	7900	Greene             	VA	10297	4154	405630	38297914	-78470800
51	8100	Greensville        	VA	8853	3393	765241	36674526	-77562483
51	8300	Halifax            	VA	29033	11790	2107734	36766677	-78938306
51	65000	Hampton city              	VA	133793	53623	134214	37049850	-76294973
51	8500	Hanover            	VA	63306	23727	1224460	37760263	-77491262
51	8700	Henrico            	VA	217881	94539	616755	37550800	-77404166
51	8900	Henry              	VA	56942	23169	990356	36670869	-79884458
51	9100	Highland           	VA	2635	1759	1077138	38350324	-79556297
51	9300	Isle of Wight      	VA	25053	9753	818152	36907042	-76711212
51	9500	James City         	VA	34859	14330	370143	37311647	-76770737
51	9700	King and Queen     	VA	6289	2698	819184	37720303	-76901789
51	9900	King George        	VA	13527	5280	466238	38264541	-77154814
51	10100	King William       	VA	10913	4193	713415	37703021	-77096684
51	10300	Lancaster          	VA	10896	5918	344859	37707716	-76410883
51	10500	Lee                	VA	24496	10263	1132220	36707070	-83128996
51	10700	Loudoun            	VA	86129	32932	1346585	39093182	-77636626
51	10900	Louisa             	VA	20325	9080	1288502	37987057	-77957028
51	11100	Lunenburg          	VA	11419	5065	1118319	36947001	-78241394
51	11300	Madison            	VA	11949	4547	832565	38409177	-78281290
51	11500	Mathews            	VA	8348	4725	221949	37418661	-76279226
51	11700	Mecklenburg        	VA	29241	14589	1616113	36683622	-78365114
51	11900	Middlesex          	VA	8653	5486	337483	37610869	-76506992
51	12100	Montgomery         	VA	73913	27770	1005538	37171177	-80394412
51	68500	Nansemond fake     	VA	6734	2252	4744	38773267	-77452060
51	12500	Nelson             	VA	12778	7063	1223469	37792026	-78884353
51	12700	New Kent           	VA	10445	3968	543470	37506203	-76997788
51	70000	Newport News city         	VA	170045	69728	176999	37075850	-76514160
51	71000	Norfolk city              	VA	261229	98762	139236	36923200	-76244943
51	13100	Northampton        	VA	13061	6183	537117	37301001	-75925725
51	13300	Northumberland     	VA	10524	6841	498087	37857955	-76379084
51	13500	Nottoway           	VA	14993	5732	815153	37141409	-78054668
51	13700	Orange             	VA	21421	9038	885090	38240198	-78011777
51	13900	Page               	VA	21690	8948	805865	38613652	-78481544
51	14100	Patrick            	VA	17473	8125	1251389	36681768	-80285090
51	14300	Pittsylvania       	VA	55655	22861	2514506	36820155	-79397333
51	14500	Powhatan           	VA	15328	4910	676759	37546060	-77916362
51	14700	Prince Edward      	VA	17320	6075	913773	37218313	-78443070
51	14900	Prince George      	VA	27394	8640	687928	37186767	-77221211
51	15300	Prince William     	VA	215686	74759	876528	38704050	-77477783
51	15500	Pulaski            	VA	34496	14740	830285	37063187	-80713855
51	15700	Rappahannock       	VA	6622	2964	690491	38687336	-78168603
51	15900	Richmond           	VA	7273	3179	495921	37938524	-76724393
51	16100	Roanoke            	VA	79332	31689	649227	37268550	-80079453
51	16300	Rockbridge         	VA	18350	7975	1553145	37814645	-79446196
51	16500	Rockingham         	VA	57482	22614	2204627	38515309	-78876339
51	16700	Russell            	VA	28667	11558	1229387	36937887	-82095390
51	16900	Scott              	VA	23204	10003	1389783	36718623	-82601454
51	17100	Shenandoah         	VA	31636	15160	1326697	38861886	-78568095
51	17300	Smyth              	VA	32370	13132	1170958	36844951	-81533542
51	17500	Southampton        	VA	17550	6560	1554693	36723556	-77106580
51	17700	Spotsylvania       	VA	57403	20483	1038331	38179795	-77650521
51	17900	Stafford           	VA	61236	20529	699316	38413096	-77452829
51	18100	Surry              	VA	6145	2982	722886	37119825	-76890536
51	18300	Sussex             	VA	10248	4252	1271051	36926372	-77258771
51	18500	Tazewell           	VA	45960	18901	1346193	37125510	-81563049
51	81000	Virginia Beach city       	VA	393069	147037	643159	36770134	-76014740
51	18700	Warren             	VA	26142	11223	553542	38908123	-78206974
51	19100	Washington         	VA	45887	19183	1461291	36724220	-81961173
51	19300	Westmoreland       	VA	15480	8378	593619	38113533	-76803864
51	19500	Wise               	VA	39573	15927	1044720	36974565	-82621677
51	19700	Wythe              	VA	25466	10659	1199844	36921075	-81085048
51	19900	York               	VA	42422	15284	273542	37223614	-76439212
53	100	Adams              	WA	13603	5263	4985744	46988989	-118556910
53	300	Asotin             	WA	17605	7519	1647009	46182485	-117185020
53	500	Benton             	WA	112560	44877	4411065	46247641	-119501530
53	700	Chelan             	WA	52250	25048	7567041	47876957	-120641356
53	900	Clallam            	WA	56464	25225	4519953	48109502	-123931203
53	1100	Clark              	WA	238053	92849	1626236	45773673	-122484295
53	1300	Columbia           	WA	4024	2046	2250199	46301584	-117915368
53	1500	Cowlitz            	WA	82119	33304	2949286	46190773	-122682163
53	1700	Douglas            	WA	26205	10640	4715290	47739947	-119694857
53	1900	Ferry              	WA	6295	3239	5708311	48469558	-118508651
53	2100	Franklin           	WA	37473	13664	3217260	46536896	-118904770
53	2300	Garfield           	WA	2248	1209	1840292	46433948	-117534760
53	2500	Grant              	WA	54758	22809	6931816	47207843	-119466316
53	2700	Grays Harbor       	WA	64175	29932	4965699	47147370	-123829002
53	2900	Island             	WA	60195	25860	540252	48154178	-122575880
53	3100	Jefferson          	WA	20146	11014	4684833	47844076	-123575786
53	3300	King               	WA	1507319	647343	5506604	47474506	-121844283
53	3500	Kitsap             	WA	189731	74038	1025625	47640250	-122647374
53	3700	Kittitas           	WA	26725	13215	5948347	47124405	-120675562
53	3900	Klickitat          	WA	16616	7213	4849716	45873750	-120789119
53	4100	Lewis              	WA	59358	25487	6236197	46577736	-122398304
53	4300	Lincoln            	WA	8864	4607	5986123	47572051	-118414206
53	4500	Mason              	WA	38341	22292	2489266	47350607	-123184950
53	4700	Okanogan           	WA	33350	16629	13644839	48549908	-119746130
53	4900	Pacific            	WA	18882	12404	2524124	46560890	-123780620
53	5100	Pend Oreille       	WA	8915	5404	3627226	48534841	-117282483
53	5300	Pierce             	WA	200000	228842	4339668	47048300	-122113229
53	5300	Pierce             	WA	386203	228842	4339668	47048300	-122113229
53	5500	San Juan           	WA	2000	6075	453100	48570365	-122973197
53	5500	San Juan           	WA	2000	6075	453100	48570365	-122973197
53	5500	San Juan           	WA	6035	6075	453100	48570365	-122973197
53	5700	Skagit             	WA	79555	33580	4494390	48476786	-121781902
53	5900	Skamania           	WA	8289	3922	4290412	46026291	-121913533
53	6100	Snohomish          	WA	465642	183942	5413618	48044416	-121713679
53	6300	Spokane            	WA	361364	150105	4568254	47619550	-117402999
53	6500	Stevens            	WA	30948	14601	6418870	48397024	-117852805
53	6700	Thurston           	WA	161238	66464	1883099	46925123	-122827505
53	6900	Wahkiakum          	WA	3327	1496	684428	46293398	-123427978
53	7100	Walla Walla        	WA	48439	19029	3290547	46225991	-118478365
53	7300	Whatcom            	WA	127780	55742	5490940	48833747	-121900129
53	7500	Whitman            	WA	38775	14598	5592804	46886676	-117519057
53	7700	Yakima             	WA	188823	70852	11126938	46455639	-120738899
54	100	Barbour            	WV	15699	6956	882695	39129849	-79998348
54	300	Berkeley           	WV	59253	25385	831844	39467095	-78025717
54	500	Boone              	WV	25870	10705	1302826	38020883	-81719842
54	700	Braxton            	WV	12998	5708	1329999	38703282	-80731279
54	900	Brooke             	WV	26992	10838	230128	40269700	-80584356
54	1100	Cabell             	WV	96827	43596	729375	38418436	-82241701
54	1300	Calhoun            	WV	7885	3446	726846	38843699	-81117714
54	1500	Clay               	WV	9983	4359	886882	38460407	-81074645
54	1700	Doddridge          	WV	6994	3251	829983	39260436	-80700569
54	1900	Fayette            	WV	47952	20841	1719682	38031135	-81087168
54	2100	Gilmer             	WV	7669	3243	880784	38918256	-80854153
54	2300	Grant              	WV	10428	4746	1236051	39101933	-79196749
